no,id,title,type,platform,friend_id,country,region,sent_date,received_date,tags,url,friend_url
,CNHL1988-2,雪乡有故事的哈尔滨-太阳岛,活动,icardyou,Palin,China,黑龙江,12/4/2020 1:50,12/10/2020 16:57,哈尔滨 景点,https://icardyou.icu/sendpostcard/postcardDetail/1107920,https://icardyou.icu/userInfo/homePage?userId=29050
,CNHE3322,花笺-无尽夏,活动,icardyou,如果时光可以倒流,China,河北,12/3/2020 21:07,12/10/2020 17:35,南韵工作室 摄影 花朵,https://icardyou.icu/sendpostcard/postcardDetail/1107999,https://icardyou.icu/userInfo/homePage?userId=31742
,CNHK0102,孤独巡游地图,活动,icardyou,Young,China,香港,12/12/2020 12:28,1/6/2021 8:11,暖空 地图,https://icardyou.icu/sendpostcard/postcardDetail/1109799,https://icardyou.icu/userInfo/homePage?userId=38689
,CNSH20221,散步要在晚饭后,赠送,icardyou,萧宇(只寄不收),China,上海,12/21/2020 13:06,12/23/2020 15:05,贺年片 邮资片 动物 牛,https://icardyou.icu/sendpostcard/postcardDetail/1111087,https://icardyou.icu/userInfo/homePage?userId=38583
,CNHN8311,长沙八角亭,配对,icardyou,dengko,China,湖南,12/20/2020 10:00,12/28/2020 22:00,长沙 景点,https://icardyou.icu/sendpostcard/postcardDetail/1111440,https://icardyou.icu/userInfo/homePage?userId=24343
,CNHE3474,溪口文昌阁,赠送,icardyou,如果时光可以倒流,China,浙江,12/26/2020 21:40,1/6/2021 8:04,邮资片 溪口 景点,https://icardyou.icu/sendpostcard/postcardDetail/1112615,https://icardyou.icu/userInfo/homePage?userId=31742
,CNSH21086,上海交通大学闵行校区,赠送,icardyou,萧宇(只寄不收),China,上海,1/22/2021 15:39,1/23/2021 22:41,学校 上海交通大学,https://icardyou.icu/sendpostcard/postcardDetail/1118530,https://icardyou.icu/userInfo/homePage?userId=38583
,CNSH21640,上海坐标城市定向挑战：结棍,赠送,icardyou,Major K,China,上海,2/13/2021 21:02,2/17/2021 11:43,上海 猫的天空之城 邮资片,https://icardyou.icu/sendpostcard/postcardDetail/1123952,https://icardyou.icu/userInfo/homePage?userId=35926
,CNSD9827,中国内蒙古锡林郭勒草原,活动,icardyou,LYNN,China,辽宁,2/21/2021 14:05,2/24/2021 19:06,内蒙古 草原,https://icardyou.icu/sendpostcard/postcardDetail/1125078,https://icardyou.icu/userInfo/homePage?userId=38883
,CNHN8585,招财猫万福,活动,icardyou,huangg,China,湖南,2/22/2021 16:07,3/1/2021 15:08,盒片 猫 动物,https://icardyou.icu/sendpostcard/postcardDetail/1125641,https://icardyou.icu/userInfo/homePage?userId=38929
,CNZJ20181,上海长寿绿地,配对,icardyou,辰东,China,浙江,2/23/2021 10:26,3/2/2021 21:25,上海 摄影,https://icardyou.icu/sendpostcard/postcardDetail/1125797,https://icardyou.icu/userInfo/homePage?userId=28417
,CNSD9863,感受马尔代夫的美,活动,icardyou,归荑,China,山东,3/8/2021 19:47,3/12/2021 19:22,LAVERTON 马尔代夫 景点,https://icardyou.icu/sendpostcard/postcardDetail/1125962,https://icardyou.icu/userInfo/homePage?userId=38835
,CNSH21843,哭过，才知道心痛是什么感觉,活动,icardyou,百奇,China,上海,2/28/2021 13:30,3/2/2021 21:22,盒片,https://icardyou.icu/sendpostcard/postcardDetail/1125990,https://icardyou.icu/userInfo/homePage?userId=30343
,CNTM42287,猫的时间,活动,icardyou,蘑菇咕咕咕,China,黑龙江,3/7/2021 18:55,3/12/2021 20:57,暖空 动物 猫,https://icardyou.icu/sendpostcard/postcardDetail/1127131,https://icardyou.icu/userInfo/homePage?userId=37123
,CNTM42300,江与城·雾锁渝中,活动,icardyou,GIOXXX,China,重庆,3/4/2021 22:44,3/9/2021 21:10,重庆,https://icardyou.icu/sendpostcard/postcardDetail/1127240,https://icardyou.icu/userInfo/homePage?userId=38977
,CNSH22004,寻城记·武汉,赠送,icardyou,大脸喵喵喵,China,上海,3/1/2021 18:26,3/16/2021 21:02,猫的天空之城 武汉 城市,https://icardyou.icu/sendpostcard/postcardDetail/1127385,https://icardyou.icu/userInfo/homePage?userId=37826
,CNLN5539,隐者,活动,icardyou,东风,China,黑龙江,3/1/2021 20:07,3/7/2021 18:15,塔罗牌,https://icardyou.icu/sendpostcard/postcardDetail/1127403,https://icardyou.icu/userInfo/homePage?userId=38836
,CNZJ20359,复旦大学,活动,icardyou,timzhou91,China,浙江,3/2/2021 16:51,3/7/2021 18:10,学校 复旦大学,https://icardyou.icu/sendpostcard/postcardDetail/1127414,https://icardyou.icu/userInfo/homePage?userId=29818
,CNGD41795,一人食·叉烧,赠送,icardyou,安之~,China,广东,3/3/2021 22:36,3/10/2021 20:28,信的恋人 食物,https://icardyou.icu/sendpostcard/postcardDetail/1127775,https://icardyou.icu/userInfo/homePage?userId=29207
,CNBJ28142,汤姆和杰瑞,活动,icardyou,坦小坦,China,北京,3/8/2021 20:25,3/13/2021 15:19,陌墨 动画片 猫 老鼠 动物,https://icardyou.icu/sendpostcard/postcardDetail/1128515,https://icardyou.icu/userInfo/homePage?userId=27158
,CNGD41982,听海,活动,icardyou,纪云,China,广东,3/18/2021 16:01,3/29/2021 17:39,盒片,https://icardyou.icu/sendpostcard/postcardDetail/1129270,https://icardyou.icu/userInfo/homePage?userId=24415
,FNAS1232,鲸鱼岛,活动,icardyou,Dolphin,China,台湾,3/27/2021 5:05,6/26/2021 21:35,信的恋人 鲸鱼 动物,https://icardyou.icu/sendpostcard/postcardDetail/1130117,https://icardyou.icu/userInfo/homePage?userId=38829
,CNJS14486,泡泡,活动,icardyou,朝雨,China,江苏,3/19/2021 18:19,3/22/2021 21:50,摄影,https://icardyou.icu/sendpostcard/postcardDetail/1130360,https://icardyou.icu/userInfo/homePage?userId=38180
,CNGD42127,小森林,活动,icardyou,Mio,China,广东,3/20/2021 10:51,3/26/2021 17:51,盒片,https://icardyou.icu/sendpostcard/postcardDetail/1130606,https://icardyou.icu/userInfo/homePage?userId=31276
,CNHE3979,节气春之春分,活动,icardyou,如果时光可以倒流,China,河北,3/22/2021 21:33,4/3/2021 7:40,节气,https://icardyou.icu/sendpostcard/postcardDetail/1130655,https://icardyou.icu/userInfo/homePage?userId=31742
,CNTM43229,诗三百·於我归期,活动,icardyou,静百x,China,上海,3/27/2021 12:49,4/17/2021 8:16,盒片,https://icardyou.icu/sendpostcard/postcardDetail/1130904,https://icardyou.icu/userInfo/homePage?userId=38772
,CNSD10033,You make my life colorful,活动,icardyou,金大嗓,China,山东,3/25/2021 13:16,4/1/2021 9:25,信的恋人,https://icardyou.icu/sendpostcard/postcardDetail/1130947,https://icardyou.icu/userInfo/homePage?userId=38852
,CNSD10055,来自美食国度的问候,活动,icardyou,金大嗓,China,山东,3/25/2021 13:17,4/1/2021 9:35,一幕制品,https://icardyou.icu/sendpostcard/postcardDetail/1131246,https://icardyou.icu/userInfo/homePage?userId=38852
,CNSD10056,故宫太和殿广场,活动,icardyou,LYNN,China,广东,3/20/2021 14:22,3/24/2021 20:59,北京 故宫 景点,https://icardyou.icu/sendpostcard/postcardDetail/1131248,https://icardyou.icu/userInfo/homePage?userId=38883
,CNTM43305,法国普罗旺斯,活动,icardyou,小颜今天开心吗？,China,浙江,3/28/2021 10:25,4/1/2021 9:41,法国,https://icardyou.icu/sendpostcard/postcardDetail/1131287,https://icardyou.icu/userInfo/homePage?userId=38592
,CNTM43313,厦门风光·鼓浪屿,活动,icardyou,yxy,China,贵州,3/27/2021 21:26,4/6/2021 20:12,厦门 鼓浪屿 景点,https://icardyou.icu/sendpostcard/postcardDetail/1131349,https://icardyou.icu/userInfo/homePage?userId=37529
,CNTM43324,美丽人生,活动,icardyou,阿鱼,China,北京,4/1/2021 22:07,4/10/2021 7:41,电影,https://icardyou.icu/sendpostcard/postcardDetail/1131386,https://icardyou.icu/userInfo/homePage?userId=36638
,CNTM44408,大足石刻·卧佛,活动,icardyou,A_TIAN,China,重庆,4/27/2021 10:44,5/2/2021 9:02,重庆 景点,https://icardyou.icu/sendpostcard/postcardDetail/1136819,https://icardyou.icu/userInfo/homePage?userId=38126
,CNZJ21182,总是期待你能偶尔回头，鼓舞我追逐后的汗水。,活动,icardyou,麦芒,China,广东,5/3/2021 17:08,5/6/2021 19:28,九把刀,https://icardyou.icu/sendpostcard/postcardDetail/1136822,https://icardyou.icu/userInfo/homePage?userId=27307
,CNBJ28720,爱丽丝梦游仙境,活动,icardyou,树树仔,China,北京,5/17/2021 17:30,5/23/2021 22:25,盒片,https://icardyou.icu/sendpostcard/postcardDetail/1139306,https://icardyou.icu/userInfo/homePage?userId=39129
,CNTM44907,大理凤羽镇三教宫,活动,icardyou,A_TIAN,China,天津,5/13/2021 17:04,5/20/2021 10:47,大理 寺庙,https://icardyou.icu/sendpostcard/postcardDetail/1139339,https://icardyou.icu/userInfo/homePage?userId=38126
,CNLN6119,沈阳市太原街盛京主题邮局,活动,icardyou,小乔朋友（摆烂版,China,辽宁,5/21/2021 23:44,6/7/2021 10:24,沈阳 邮局,https://icardyou.icu/sendpostcard/postcardDetail/1139369,https://icardyou.icu/userInfo/homePage?userId=38780
,CNJS14890,常熟沙家浜,活动,icardyou,Steve,China,江苏,5/14/2021 14:09,5/18/2021 9:02,常熟 邮资片 景点,https://icardyou.icu/sendpostcard/postcardDetail/1139391,https://icardyou.icu/userInfo/homePage?userId=1910
,CNJS14891,常熟亮山工程,活动,icardyou,Steve,China,江苏,5/14/2021 14:18,5/18/2021 9:01,常熟 公园,https://icardyou.icu/sendpostcard/postcardDetail/1139394,https://icardyou.icu/userInfo/homePage?userId=1910
,CNBJ28741,朱家角,活动,icardyou,懒加菲,China,北京,5/14/2021 17:45,5/19/2021 9:34,上海 朱家角 古镇 三生有信,https://icardyou.icu/sendpostcard/postcardDetail/1139460,https://icardyou.icu/userInfo/homePage?userId=38886
,CNSD10496,你好喵星人,活动,icardyou,金大嗓,China,山东,5/26/2021 12:44,6/6/2021 12:46,猫 猫的天空之城,https://icardyou.icu/sendpostcard/postcardDetail/1139590,https://icardyou.icu/userInfo/homePage?userId=38852
,CNNX0071,柔软·丽江,活动,icardyou,瑞鹤,China,宁夏,5/23/2021 16:05,5/31/2021 10:31,云南 丽江 景点,https://icardyou.icu/sendpostcard/postcardDetail/1139612,https://icardyou.icu/userInfo/homePage?userId=39113
,CNHA3260,物是人非的景色里最喜欢你,赠送,icardyou,fanafan,China,河南,5/20/2021 10:59,5/31/2021 13:22,信的恋人,https://icardyou.icu/sendpostcard/postcardDetail/1139614,https://icardyou.icu/userInfo/homePage?userId=39180
,CNHA3261,物是人非的景色里最喜欢你,活动,icardyou,fanafan,China,河南,5/20/2021 10:57,5/31/2021 13:20,信的恋人,https://icardyou.icu/sendpostcard/postcardDetail/1139618,https://icardyou.icu/userInfo/homePage?userId=39180
,CNHE4273,熊猫魅力剧场,活动,icardyou,如果时光可以倒流,China,河北,5/21/2021 22:57,5/26/2021 22:47,熊猫 动物 插画,https://icardyou.icu/sendpostcard/postcardDetail/1140162,https://icardyou.icu/userInfo/homePage?userId=31742
,CNSH23417-1,北京景山公园的猫屁股,活动,icardyou,昨天吃了三碗饭,China,上海,9/27/2021 23:25,10/19/2021 14:02,动物 猫 摄影,https://icardyou.icu/sendpostcard/postcardDetail/1140681,https://icardyou.icu/userInfo/homePage?userId=36487
,CNSH23417-2,北京景山公园的猫脸,活动,icardyou,昨天吃了三碗饭,China,上海,9/27/2021 23:25,10/19/2021 14:02,动物 猫 摄影,https://icardyou.icu/sendpostcard/postcardDetail/1140681,https://icardyou.icu/userInfo/homePage?userId=36487
,CNZJ21496,杭州乡下风景,活动,icardyou,Money,China,浙江,5/25/2021 11:46,5/28/2021 13:32,杭州 摄影,https://icardyou.icu/sendpostcard/postcardDetail/1140750,https://icardyou.icu/userInfo/homePage?userId=38941
,CNTM45224,大美·明湖,活动,icardyou,a^o^b,China,上海,5/24/2021 22:49,5/31/2021 13:13,济南 大明湖 景点 摄影,https://icardyou.icu/sendpostcard/postcardDetail/1140817,https://icardyou.icu/userInfo/homePage?userId=36648
,CNJS14985,世上湖山，天下常熟,赠送,icardyou,Steve,China,江苏,6/8/2021 15:57,6/14/2021 10:11,常熟 摄影,https://icardyou.icu/sendpostcard/postcardDetail/1142539,https://icardyou.icu/userInfo/homePage?userId=1910
,CNJS15048,东京塔,活动,icardyou,Steve,China,江苏,6/18/2021 15:14,6/22/2021 10:00,日本 东京塔 插画 景点,https://icardyou.icu/sendpostcard/postcardDetail/1143855,https://icardyou.icu/userInfo/homePage?userId=1910
,CNBJ29160,当代国画大师汤文选作品·荷花游鱼,活动,icardyou,--苹果核儿,China,北京,6/20/2021 11:39,6/24/2021 20:13,国画 动物 鱼,https://icardyou.icu/sendpostcard/postcardDetail/1143860,https://icardyou.icu/userInfo/homePage?userId=38858
,CNHN9166,湖南常德桃花源,活动,icardyou,筑墓,China,湖南,7/3/2021 12:18,7/20/2021 14:08,湖南 景点 常德,https://icardyou.icu/sendpostcard/postcardDetail/1143863,https://icardyou.icu/userInfo/homePage?userId=39219
,CNLN6333,戏精的诞生,活动,icardyou,桥和,China,辽宁,8/9/2021 20:47,8/18/2021 7:22,沐染,https://icardyou.icu/sendpostcard/postcardDetail/1143875,https://icardyou.icu/userInfo/homePage?userId=39140
,CNGD43797,,活动,icardyou,PL,China,广东,6/25/2021 6:06,7/3/2021 19:41,,https://icardyou.icu/sendpostcard/postcardDetail/1143910,https://icardyou.icu/userInfo/homePage?userId=38619
,CNLN6337,,活动,icardyou,威士忌旅馆,China,辽宁,6/26/2021,6/30/2021 17:51,,https://icardyou.icu/sendpostcard/postcardDetail/1143934,https://icardyou.icu/userInfo/homePage?userId=36748
,CNGD43813,,活动,icardyou,Jack,China,广东,7/9/2021 21:40,7/20/2021 14:11,,https://icardyou.icu/sendpostcard/postcardDetail/1144031,https://icardyou.icu/userInfo/homePage?userId=37901
,CNZJ21794,,活动,icardyou,笋笋,China,浙江,6/30/2021 8:39,7/3/2021 19:40,,https://icardyou.icu/sendpostcard/postcardDetail/1144371,https://icardyou.icu/userInfo/homePage?userId=39106
,CNGD44557,,赠送,icardyou,Johnson,China,,7/30/2021 21:55,8/5/2021 10:28,,https://icardyou.icu/sendpostcard/postcardDetail/1149091,https://icardyou.icu/userInfo/homePage?userId=32364
,CNZJ22206,,活动,icardyou,奇犽,China,浙江,8/13/2021 21:03,8/19/2021 7:35,,https://icardyou.icu/sendpostcard/postcardDetail/1151005,https://icardyou.icu/userInfo/homePage?userId=25888
,CNSN1828,,活动,icardyou,朵朵,China,陕西,8/21/2021 8:07,8/27/2021 21:54,,https://icardyou.icu/sendpostcard/postcardDetail/1151885,https://icardyou.icu/userInfo/homePage?userId=39429
,CNJS15342,,活动,icardyou,麦麦,China,江苏,8/23/2021 21:21,8/27/2021 22:05,,https://icardyou.icu/sendpostcard/postcardDetail/1151901,https://icardyou.icu/userInfo/homePage?userId=13995
,CNJS15343,,活动,icardyou,Steve,China,江苏,8/23/2021 9:34,8/27/2021 21:58,,https://icardyou.icu/sendpostcard/postcardDetail/1151903,https://icardyou.icu/userInfo/homePage?userId=1910
,CNGZ2520,,活动,icardyou,大大曾,China,贵州,9/3/2021 10:24,9/6/2021 11:36,,https://icardyou.icu/sendpostcard/postcardDetail/1151911,https://icardyou.icu/userInfo/homePage?userId=36964
,CNHN9453,,活动,icardyou,Tiann,China,湖南,8/22/2021 15:53,9/10/2021 15:03,,https://icardyou.icu/sendpostcard/postcardDetail/1152186,https://icardyou.icu/userInfo/homePage?userId=30740
,GDTM0022,,活动,icardyou,A_TIAN,China,广东,8/29/2021 21:53,9/6/2021 11:33,,https://icardyou.icu/sendpostcard/postcardDetail/1152792,https://icardyou.icu/userInfo/homePage?userId=38126
,CNBJ29968,,活动,icardyou,咸休,China,北京,8/27/2021 17:28,8/31/2021 12:00,,https://icardyou.icu/sendpostcard/postcardDetail/1152815,https://icardyou.icu/userInfo/homePage?userId=39188
,CNGD45126,,活动,icardyou,小王子,China,,9/1/2021 23:17,9/10/2021 15:10,,https://icardyou.icu/sendpostcard/postcardDetail/1152883,https://icardyou.icu/userInfo/homePage?userId=38786
,CNGD45134,,赠送,icardyou,小王子,China,,9/1/2021 23:30,9/10/2021 15:07,,https://icardyou.icu/sendpostcard/postcardDetail/1152920,https://icardyou.icu/userInfo/homePage?userId=38786
,FNNA0540,,活动,icardyou,Johnson,China,,9/6/2021 12:43,10/4/2021 20:37,,https://icardyou.icu/sendpostcard/postcardDetail/1153779,https://icardyou.icu/userInfo/homePage?userId=32364
,CNTW2736,,活动,icardyou,渊流,China,台湾,9/6/2021 15:32,10/7/2021 16:05,,https://icardyou.icu/sendpostcard/postcardDetail/1153838,https://icardyou.icu/userInfo/homePage?userId=36897
,CNGD45358-1,,活动,icardyou,小王子,China,,9/6/2021 22:37,9/20/2021 9:39,,https://icardyou.icu/sendpostcard/postcardDetail/1153915,https://icardyou.icu/userInfo/homePage?userId=38786
,CNGD45358-2,,活动,icardyou,小王子,China,,9/6/2021 22:37,9/20/2021 9:39,,https://icardyou.icu/sendpostcard/postcardDetail/1153915,https://icardyou.icu/userInfo/homePage?userId=38786
,CNSH26426,,赠送,icardyou,萧宇(只寄不收),China,上海,1/1/2022 20:49,1/5/2022 13:01,,https://icardyou.icu/sendpostcard/postcardDetail/1169534,https://icardyou.icu/userInfo/homePage?userId=38583
,CNGD66669,,活动,icardyou,#NAME?,China,广东,3/7/2025 22:00,3/17/2025 20:18,,https://icardyou.icu/sendpostcard/postcardDetail/1302619,https://icardyou.icu/userInfo/homePage?userId=41690
,CNLN10067,,活动,icardyou,王一,China,辽宁,3/9/2025 16:35,3/13/2025 19:35,,https://icardyou.icu/sendpostcard/postcardDetail/1302621,https://icardyou.icu/userInfo/homePage?userId=42079
,CNAH4794,,活动,icardyou,斯内克--sssvip,China,安徽,3/19/2025 22:12,3/23/2025 16:13,,https://icardyou.icu/sendpostcard/postcardDetail/1302623,https://icardyou.icu/userInfo/homePage?userId=40003
,CNHN14342,,活动,icardyou,木新同学,China,湖南,3/8/2025 16:24,3/14/2025 21:24,,https://icardyou.icu/sendpostcard/postcardDetail/1302632,https://icardyou.icu/userInfo/homePage?userId=42103
,CNTJ14126,,活动,icardyou,天天,China,天津,3/8/2025 12:28,3/11/2025 20:12,,https://icardyou.icu/sendpostcard/postcardDetail/1302637,https://icardyou.icu/userInfo/homePage?userId=41390
,CNBJ42470,,活动,icardyou,慧珈【求电影片】,China,北京,3/8/2025 22:06,3/14/2025 21:34,,https://icardyou.icu/sendpostcard/postcardDetail/1302658,https://icardyou.icu/userInfo/homePage?userId=23401
,CNTW4020,,活动,icardyou,百奇,China,台湾,3/9/2025 23:52,3/25/2025 19:07,,https://icardyou.icu/sendpostcard/postcardDetail/1302727,https://icardyou.icu/userInfo/homePage?userId=30343
,CNTJ14131,,活动,icardyou,俄旺扎卡,China,天津,3/9/2025 17:11,3/12/2025 19:36,,https://icardyou.icu/sendpostcard/postcardDetail/1302731,https://icardyou.icu/userInfo/homePage?userId=42013
,CNGX10147,,活动,icardyou,東你,China,广西,3/23/2025 1:28,3/31/2025 19:59,,https://icardyou.icu/sendpostcard/postcardDetail/1302742,https://icardyou.icu/userInfo/homePage?userId=41604
,CNLN10072,,配对,icardyou,太好听了8,China,辽宁,3/12/2025 8:45,3/14/2025 21:16,,https://icardyou.icu/sendpostcard/postcardDetail/1302775,https://icardyou.icu/userInfo/homePage?userId=42048
,CNSH39857,,活动,icardyou,ROMEY.,China,上海,3/9/2025 12:13,3/11/2025 20:16,,https://icardyou.icu/sendpostcard/postcardDetail/1302781,https://icardyou.icu/userInfo/homePage?userId=40008
,CNGD66687,,活动,icardyou,Ria,China,广东,3/11/2025 8:41,3/18/2025 19:04,,https://icardyou.icu/sendpostcard/postcardDetail/1302783,https://icardyou.icu/userInfo/homePage?userId=25180
,CNGD66695,,活动,icardyou,纪云,China,广东,3/16/2025 11:14,3/26/2025 19:20,,https://icardyou.icu/sendpostcard/postcardDetail/1302813,https://icardyou.icu/userInfo/homePage?userId=24415
,CNHE8898,,活动,icardyou,爱吃青皮桔,China,河北,3/14/2025 11:42,3/18/2025 19:01,,https://icardyou.icu/sendpostcard/postcardDetail/1302893,https://icardyou.icu/userInfo/homePage?userId=41885
,CNSD15544,,活动,icardyou,bluebair,China,山东,3/17/2025 17:42,3/25/2025 19:34,,https://icardyou.icu/sendpostcard/postcardDetail/1303782,https://icardyou.icu/userInfo/homePage?userId=42031
,CNSH40040,,配对,icardyou,Major K,China,上海,3/17/2025 11:35,3/21/2025 20:42,,https://icardyou.icu/sendpostcard/postcardDetail/1303952,https://icardyou.icu/userInfo/homePage?userId=35926
,CNBJ42603,,活动,icardyou,慧珈【求电影片】,China,北京,3/22/2025 17:02,3/28/2025 19:53,,https://icardyou.icu/sendpostcard/postcardDetail/1304588,https://icardyou.icu/userInfo/homePage?userId=23401
,CNZJ28945,,活动,icardyou,东杳,China,浙江,3/23/2025 18:06,3/25/2025 19:00,,https://icardyou.icu/sendpostcard/postcardDetail/1304595,https://icardyou.icu/userInfo/homePage?userId=42126
